CUT TREE,VICTIM,Category Damage
T0608586764,T0708605744,1
T0608586764,T0708607742,1
T0608586764,T0708619731,1
T0608586764,T0708615735,1
T0608586764,T0708612738,1
T0608586764,T0708617733,1
T0608541753,T0608580761,1
T0608541753,T0608547787,2
T0608541753,T0608550785,2
T0608576783,T0609593806,2
T0608576783,T0609598807,2
T0608576783,T0609594811,2
T0608576783,T0609591808,2
T0608576783,T0609592808,2
T0608581728,T0608580754,1
T0608581728,T0608580746,1
T0608581728,T0708610731,2
T0608581728,T0708608725,2
T0608591751,T0608580774,2
T0608591751,T0608581780,2
T0608591751,T0608585775,2
T0608591751,T0608581773,2
T0608591751,T0608584773,2
T0608591751,T0608582780,2
T0608591751,T0608579775,2
T0608591751,T0708608746,1
T0608514769,T0508494755,2
T0608514769,T0508488759,2
T0608514769,T0508492758,2
T0608514769,T0508492759,2
T0608514769,T0508487761,2
T0608514769,T0508489758,2
T0608514769,T0508491754,2
T0608514769,T0508488755,2
T0608514769,T0608507755,1
T0608567722,T0608593706,2
T0608567722,T0608594706,2
T0608514748,T0508484741,2
T0608514748,T0508484742,2
T0608514748,T0508486744,2
T0608557726,T0608575700,2
T0608557726,T0608521755,1
T0608508758,T0608519792,2
T0608503793,T0509483811,1
T0608503793,T0509484810,1
T0608503793,T0509466826,1
T0608503793,T0509466826,1
T0608503793,T0509486808,1
T0608503793,T0608527762,2
T0608503793,T0608524764,2
T0608577706,T0607590681,2
T0608546734,T0608548706,2
T0608546734,T0608550708,2
T0608546734,T0608554712,2
T0608546734,T0608554707,2
T0608502797,T0509487823,2
T0608502797,T0608523783,1
T0608589796,T0609587803,1
T0608589796,T0708618786,2
T0608589796,T0708618784,2
T0608589796,T0708618792,2
T0608535755,T0608536725,2
T0608535755,T0608528725,2
T0608535755,T0608528727,2
T0608535755,T0608528723,2
T0608535755,T0608532725,2
T0608535755,T0608535726,2
T0608535755,T0608500751,1
T0608535755,T0608533721,2
T0608535755,T0608529723,2
T0608535755,T0608529722,2
T0608539799,T0609544811,1
T0608539799,T0609546815,1
T0608539799,T0609552831,1
T0608539799,T0609554833,1
T0608531740,T0508498746,2
T0608531740,T0508498747,2
T0608531740,T0608500744,2
T0608531740,T0608503742,2
T0608531740,T0608500745,2
T0608531740,T0608534704,1
T0609515846,T0509490852,1
T0609515846,T0609521817,2
T0609515846,T0609520816,2
T0609515846,T0609524818,2
T0609581822,T0609579850,2
T0609581822,T0609582850,2
T0609581822,T0609583852,2
T0609581822,T0609582848,2
T0609581822,T0609579848,2
T0609581822,T0709609825,1
T0609551884,T0609552853,2
T0609551884,T0609549853,2
T0609551884,T0609552854,2
T0609551884,T0609550847,2
T0609551884,T0609554851,2
T0609551884,T0609552850,2
T0609551884,T0609552855,2
T0609551884,T0609557850,2
T0609577851,T0609589886,1
T0609577851,T0609588883,1
T0609577851,T0709610861,2
T0609577851,T0709611860,2
T0609577851,T0709612860,2
T0609553862,T0609573837,1
T0609553862,T0609531882,2
T0609553862,T0609529880,2
T0609553862,T0609532876,2
T0609553862,T0609531882,2
T0609553862,T0609530884,2
T0609587860,T0609585836,2
T0609587860,T0609590833,2
T0609587860,T0609591836,2
T0609587860,T0609589837,2
T0609549885,T0609555877,1
T0609549885,T0610529903,2
T0609549885,T0610526906,2
T0609549885,T0610522902,2
T0609549885,T0610527902,2
T0609549885,T0610523900,2
T0609521802,T0609545818,2
T0609521802,T0609550818,2
T0609521802,T0609537824,1
T0609521802,T0609550821,2
T0609521802,T0609544824,2
T0609521802,T0609546823,2
T0609521802,T0609548826,2
T0609568805,T0608577774,2
T0609568805,T0608571774,2
T0609568805,T0608572779,2
T0609568805,T0608574772,2
T0609568805,T0608572779,2
T0609568805,T0608575777,2
T0609568805,T0608573773,2
T0609568805,T0608571777,2
T0609568805,T0608575778,2
T0609599840,T0609568824,2
T0609599840,T0609570820,2
T0609599840,T0609564827,2
T0609500859,T0509469867,2
T0609500859,T0509466871,2
T0609500859,T0509469867,2
T0609500859,T0509469864,2
T0609500859,T0509469869,2
T0609500859,T0509464869,2
T0609500859,T0509465868,2
T0609541895,T0609567887,2
T0609541895,T0609567891,2
T0609541895,T0609567889,2
T0609541895,T0609568888,2
T0609541895,T0609565888,2
T0609541895,T0609566890,2
T0609541895,T0610535918,1
T0609541895,T0610536913,1
T0609563880,T0609536896,2
T0609563880,T0609574864,1
T0609563880,T0609539894,2
T0609563880,T0609539895,2
T0609564844,T0609560873,2
T0609564844,T0609559866,2
T0609564844,T0609556867,2
T0609564844,T0609593836,1
T0609537820,T0609547847,2
T0609542880,T0610528907,2
T0609545867,T0609568866,1
T0609545867,T0609545898,2
T0609545867,T0609546894,2
T0609545867,T0609545895,2
T0609507895,T0509472897,2
T0609507895,T0609509864,1
T0609520885,T0609552888,1
T0609520885,T0609541887,1
T0609520885,T0610520913,2
T0609520885,T0610520912,2
T0609520885,T0610519915,2
T0609543844,T0609550814,2
T0609543844,T0609553815,2
T0609543844,T0609515855,1
T0609598883,T0609582897,1
T0609598883,T0609582897,1
T0609598883,T0709614866,2
T0609598883,T0709616860,2
T0609598883,T0709613865,2
T0609598883,T0709615860,2
T0609598883,T0709618861,2
T0609598883,T0709620862,2
T0609592844,T0709613854,2
T0609592844,T0709617854,2
T0609592844,T0709618855,2
T0609592844,T0709600860,1
T0609592844,T0709614856,2
T0609541811,T0608569798,2
T0609541811,T0608573793,2
T0609541811,T0608566794,2
T0609541811,T0608571792,2
T0609544831,T0608513799,1
T0609544831,T0609522807,2
T0609544831,T0609542829,1
T0609544831,T0609532819,1
T0609544831,T0609521813,2
T0609593814,T0709613839,2
T0609593814,T0709619835,2
T0609593814,T0709619837,2
T0609593814,T0709621843,1
T0609593814,T0709618840,1
T0609593814,T0709621843,1
T0610554954,T0610524960,1
T0610554954,T0610557927,2
T0610554954,T0610563924,2
T0610554954,T0610562925,2
T0610555942,T0610550975,2
T0610555942,T0610551975,2
T0610555942,T0610587938,1
T0610532940,T0610534910,2
T0610532940,T0610532903,2
T0610532940,T0610533904,2
T0610532940,T0610531910,2
T0610563945,T0610591951,2
T0610563945,T0610592954,2
T0610507963,T0510496984,2
T0610507963,T0510496992,2
T0610507963,T0510498988,2
T0610507963,T0510495985,2
T0610507963,T0610535948,1
T0610516961,T0610532987,2
T0610502934,T0510495964,2
T0610502934,T0510497963,2
T0610502934,T0610520930,1
T0610599939,T0710603973,2
T0610599939,T0710606970,2
T0610599939,T0710601973,2
T0610599939,T0710604975,2
T0610599939,T0710602973,2
T0610582983,T0710613964,2
T0610582983,T0710612964,2
T0610582983,T0710613972,2
T0610582983,T0710611968,2
T0610504926,T0609518896,2
T0610520966,T0610524988,2
T0610520966,T0610534967,1
T0610520966,T0610518990,2
T0610520966,T0610526994,2
T0610520966,T0610521993,2
T0610520966,T0610525990,2
T0610520966,T0610526990,2
T0610520966,T0610519993,2
T0610572962,T0610586983,2
T0610572962,T0610587984,2
T0610572962,T0610598977,1
T0610572962,T0610585984,2
T0610572962,T0610587986,2
T0610572962,T0610588988,2
T0610586966,T0610565983,2
T0610586966,T0610559981,2
T0610586966,T0610561988,2
T0610586966,T0610559985,2
T0610586966,T0610563981,2
T0610586966,T0610561984,2
T0610586966,T0610562982,2
T0610586966,T0710605941,1
T0610505929,T0510473919,2
T0610505929,T0510496900,1
T0610548982,T0610511951,1
T0610548982,T0610512952,1
T0610548982,T0610529956,2
T0610548982,T0610528951,2
T0610548982,T0610526956,2
T0610548982,T0610510950,1
T0610548982,T0610527959,2
T0610561949,T0610568911,2
T0610561949,T0610567913,2
T0610561949,T0610522959,1
T0610561949,T0610573912,2
T0610561949,T0610541954,1
T0610561949,T0610571913,2
T0610524949,T0610519981,2
T0610524949,T0610559944,1
T0610524949,T0610524983,2
T0610564992,T0610584964,1
T0610564992,T0610577974,1
T0610590931,T0610597957,2
T0610590931,T0710603962,2
T0610560942,T0610533963,2
T0610560942,T0610583912,1
T0610560942,T0610540962,2
T0610570945,T0710600945,2
T0610556914,T0609579893,2
T0610556914,T0609580896,2
T0610556914,T0609579898,2
T0610509947,T0510490965,2
T0610509947,T0510486973,2
T0610509947,T0610540916,1
T0610509947,T0610525930,1
T0610509947,T0610523933,1
T0610599932,T0610569946,2
T0610599932,T0610569947,2
T0610599968,T0710634969,2
T0701689059,T0701698083,2
T0701689059,T0801704083,2
T0701612061,T0701640092,1
T0701612061,T0701625075,1
T0701612061,T0701628080,2
T0701612061,T0701632077,2
T0701612061,T0701634082,2
T0701612061,T0701634081,2
T0701612061,T0701627080,2
T0701683079,T0701677047,2
T0701683079,T0701679043,2
T0701683079,T0701677047,2
T0701683079,T0701677046,2
T0701683079,T0701657077,1
T0701683079,T0701677044,2
T0701683079,T0701645076,1
T0701683079,T0701684046,2
T0701608055,T0701604085,2
T0701608055,T0701601083,2
T0701608055,T0701629051,1
T0701608055,T0701636050,1
T0701608055,T0701601086,2
T0701679093,T0802703104,2
T0701679093,T0802701105,2
T0701679093,T0802703103,2
T0701612009,T0701618013,1
T0701612009,T0701624017,1
T0701612009,T0701637026,1
T0701612009,T0701625028,2
T0701653043,T0701626045,2
T0701653043,T0701654029,1
T0701653043,T0701625043,2
T0701653043,T0701627043,2
T0701653043,T0701625041,2
T0701653043,T0701626049,2
T0701653043,T0701626048,2
T0701683025,T0701660039,2
T0701683025,T0701657039,2
T0701683025,T0701660034,2
T0701683025,T0701662040,2
T0701683025,T0701692010,1
T0701644006,T0701607021,1
T0701653042,T0701684024,2
T0701653042,T0701683024,2
T0701653042,T0701678031,2
T0701626056,T0701648078,2
T0701626056,T0701660082,1
T0701626056,T0701644083,2
T0701626056,T0701640079,2
T0701626056,T0701646079,2
T0701626056,T0701641078,2
T0701626056,T0701640080,2
T0701656002,T0701644020,1
T0701656002,T0701642022,1
T0701634021,T0701618040,2
T0701634021,T0701611042,2
T0701634021,T0701649008,1
T0701634021,T0701649008,1
T0701634021,T0701616042,2
T0701634021,T0701641015,1
T0701634021,T0701613043,2
T0701603058,T0601574070,2
T0701603058,T0601575066,2
T0701603058,T0601578068,2
T0701603058,T0601575070,2
T0701603058,T0601577069,2
T0701603058,T0601580069,2
T0701604047,T0601576060,2
T0701604047,T0601576059,2
T0701604047,T0601571057,2
T0701604047,T0601575058,2
T0701604047,T0601576060,2
T0701604047,T0701608036,1
T0701604047,T0701610030,1
T0701604047,T0701610030,1
T0701683078,T0802718103,1
T0701680007,T0701649034,1
T0701680007,T0701662023,1
T0701680007,T0701644040,1
T0701644022,T0701639046,2
T0701613072,T0601582056,1
T0701613072,T0601596063,1
T0701613072,T0601599050,2
T0701613072,T0601598044,2
T0701613072,T0601597044,2
T0701613072,T0701602044,2
T0701613072,T0701601049,2
T0701613072,T0701604045,2
T0701613072,T0701600044,2
T0701613072,T0701601047,2
T0701613072,T0701600044,2
T0701665091,T0701644067,2
T0701665091,T0701645069,1
T0701665091,T0701640072,2
T0701665091,T0701643070,2
T0701665091,T0701638062,1
T0701696028,T0701691002,2
T0701696028,T0701685001,2
T0701685077,T0802718109,1
T0701685077,T0802714105,1
T0701685077,T0802710105,2
T0701685077,T0802713103,2
T0701655028,T0701627012,2
T0701655028,T0701631014,2
T0701655028,T0701651020,1
T0701655028,T0701631015,2
T0701689014,T0701699045,2
T0701689014,T0801700047,2
T0701689014,T0801702042,2
T0701689014,T0801702049,2
T0701689014,T0801705044,2
T0701689014,T0801704041,2
T0701689014,T0801701043,2
T0701689014,T0801700047,2
T0701689014,T0801703049,2
T0701689014,T0801703045,2
T0702605131,T0602582145,2
T0702658171,T0702635187,2
T0702658171,T0702633186,2
T0702658171,T0702674142,1
T0702658171,T0702665158,1
T0702669125,T0701696091,1
T0702669125,T0702646150,2
T0702669125,T0702678114,1
T0702669125,T0702644148,2
T0702669125,T0702640146,2
T0702669125,T0702687102,1
T0702669125,T0702677115,1
T0702669125,T0702646149,2
T0702607144,T0602593118,1
T0702607144,T0602598127,1
T0702607144,T0602589109,1
T0702607144,T0602597125,1
T0702607144,T0702600131,1
T0702638188,T0702621164,2
T0702638188,T0702624167,2
T0702638188,T0702620160,2
T0702638188,T0702626181,1
T0702638188,T0702615175,1
T0702618100,T0702610123,2
T0702612142,T0602587154,2
T0702612142,T0602587156,2
T0702612142,T0602588158,2
T0702656136,T0702676165,2
T0702656136,T0702672168,2
T0702656136,T0702678148,1
T0702656136,T0702670169,2
T0702656136,T0702682150,1
T0702649164,T0702676193,2
T0702649164,T0702675193,2
T0702649164,T0702672193,2
T0702649164,T0702681194,1
T0702649164,T0702673185,2
T0702649164,T0702675191,2
T0702649164,T0702674191,2
T0702649164,T0702674188,1
T0702649164,T0702669188,2
T0702649164,T0703688202,1
T0702682145,T0702656164,2
T0702682145,T0702654156,2
T0702682145,T0702694123,1
T0702682145,T0702699114,1
T0702682145,T0702654165,2
T0702641179,T0702650152,2
T0702641179,T0702651149,2
T0702641179,T0702650154,2
T0702635175,T0702649196,1
T0702635175,T0702661194,2
T0702632122,T0702656116,2
T0702632122,T0702657112,2
T0702632122,T0702662110,2
T0702632122,T0702656113,2
T0702632122,T0702659114,2
T0702632122,T0702660112,2
T0702632122,T0702656113,2
T0702632122,T0702663114,2
T0702699122,T0701693089,1
T0702699122,T0702670115,2
T0702699122,T0702669114,2
T0702699122,T0702666121,2
T0702699122,T0702669116,2
T0702699122,T0702670114,2
T0702699122,T0702665119,2
T0702661102,T0702637124,2
T0702635131,T0702607129,2
T0702635131,T0702604134,2
T0702635131,T0702637101,1
T0702635131,T0702601131,2
T0702675199,T0703688215,1
T0702675199,T0803701218,2
T0702675199,T0803703222,2
T0702675199,T0803704225,2
T0702680191,T0703696223,1
T0702680191,T0703685201,1
T0702680191,T0803710205,2
T0702680191,T0803707206,2
T0702680191,T0803708207,2
T0702680191,T0803709205,2
T0702680191,T0803705200,2
T0702653183,T0702633195,2
T0702653183,T0702632194,2
T0702653183,T0702634195,2
T0702621193,T0602590181,2
T0702621193,T0602595180,2
T0702621193,T0602592177,2
T0702621193,T0702609167,1
T0702621193,T0702611170,1
T0702666199,T0702659169,2
T0702666199,T0702649195,1
T0702666199,T0702658169,2
T0702666199,T0702659168,2
T0702666199,T0702658162,2
T0702666199,T0702661166,2
T0702666199,T0702657170,2
T0702640129,T0702614163,1
T0702640129,T0702613164,1
T0702640129,T0702667108,2
T0702640129,T0702670105,2
T0702640129,T0702619155,1
T0702640129,T0702663109,2
T0702640129,T0702664108,2
T0702695112,T0702669135,2
T0702695112,T0702670135,2
T0702695112,T0702672138,2
T0702695112,T0702671139,2
T0702695112,T0702674132,2
T0702695112,T0702672133,2
T0702695112,T0702668131,2
T0702695112,T0801712094,1
T0702695112,T0801714091,1
T0702695112,T0801723083,1
T0703683279,T0704692305,2
T0703683279,T0704688307,2
T0703683279,T0704685306,2
T0703652294,T0703685288,2
T0703652294,T0703682290,2
T0703652294,T0703679293,2
T0703652294,T0704651313,1
T0703652294,T0704650326,1
T0703650256,T0703678273,2
T0703650256,T0703672275,2
T0703650256,T0703676273,2
T0703650256,T0703671276,2
T0703650256,T0703660269,1
T0703650256,T0703674287,1
T0703650256,T0703677291,1
T0703650266,T0703653297,2
T0703650266,T0703655298,2
T0703650266,T0703670267,1
T0703650266,T0703653299,2
T0703650266,T0704652304,2
T0703650266,T0704650303,2
T0703622258,T0603598242,2
T0703622258,T0603598242,2
T0703622258,T0603597242,2
T0703622258,T0703600241,2
T0703622258,T0703603242,2
T0703622258,T0703600238,2
T0703622258,T0703601236,2
T0703622258,T0703606241,2
T0703622258,T0703601237,2
T0703622258,T0703601243,2
T0703636256,T0703635284,2
T0703636256,T0703641281,2
T0703636256,T0703647257,1
T0703673266,T0703648270,2
T0703673266,T0703643268,2
T0703673266,T0703643264,2
T0703673266,T0703647270,2
T0703670291,T0703670266,2
T0703670291,T0703674265,2
T0703670291,T0703667265,2
T0703693245,T0703699275,2
T0703693245,T0703696276,2
T0703693245,T0803701279,2
T0703693245,T0803701277,2
T0703646205,T0702650191,1
T0703646205,T0702654177,1
T0703646205,T0703613211,2
T0703646205,T0703609212,2
T0703618202,T0603580201,2
T0703618202,T0603581204,2
T0703618202,T0603586202,2
T0703621298,T0703619297,1
T0703621298,T0703611293,1
T0703621298,T0703605269,2
T0703621298,T0703605268,2
T0703621298,T0703607270,2
T0703621298,T0703613294,1
T0703621298,T0703607269,2
T0703621298,T0703607272,2
T0703657284,T0703636293,1
T0703657284,T0703669258,2
T0703657284,T0703669257,2
T0703657284,T0703666263,2
T0703657284,T0703639292,1
T0703657284,T0703670258,2
T0703657284,T0703671260,2
T0703634214,T0703664224,1
T0703634214,T0703639242,2
T0703634214,T0703647241,2
T0703634214,T0703641237,2
T0703634214,T0703640243,2
T0703672257,T0703682286,2
T0703672257,T0703681285,2
T0703672257,T0703699262,1
T0703672257,T0703674284,2
T0703672257,T0803702262,1
T0703656271,T0703677258,2
T0703656271,T0703679253,2
T0703656271,T0703682256,2
T0703656271,T0703677257,2
T0703608208,T0603580234,1
T0703608208,T0603569243,1
T0703608208,T0603596219,1
T0703608208,T0603581232,1
T0703648262,T0703641228,2
T0703648262,T0703619256,1
T0703648262,T0703646229,2
T0703638265,T0703608275,2
T0703638265,T0703603276,2
T0703686299,T0704661316,2
T0703686299,T0704661320,2
T0703686299,T0704655317,2
T0703686299,T0704656314,2
T0703686299,T0803707266,1
T0703677204,T0702651189,2
T0703677204,T0702665180,1
T0703677204,T0702652194,2
T0703677204,T0702655195,2
T0703677204,T0702654195,2
T0703622233,T0703650245,2
T0703622233,T0703649244,2
T0703622233,T0703651240,2
T0703622233,T0703633264,1
T0703697236,T0703691235,1
T0703697236,T0703688209,2
T0703697236,T0703691202,2
T0703697236,T0703689208,2
T0703633218,T0703649248,2
T0703633218,T0703649250,2
T0703633218,T0703646247,2
T0703638262,T0703623232,2
T0704673327,T0704674352,1
T0704673327,T0704675359,1
T0704673327,T0704674353,1
T0704673327,T0804703333,2
T0704673327,T0804703327,2
T0704673327,T0804701325,2
T0704673327,T0804702330,2
T0704642314,T0704667305,2
T0704642314,T0704633344,1
T0704642314,T0704669304,2
T0704642314,T0704666309,2
T0704673311,T0704644314,2
T0704673311,T0704638311,2
T0704663365,T0704674398,2
T0704663365,T0704673367,1
T0704663365,T0704673394,2
T0704663365,T0704682369,1
T0704663365,T0704667395,2
T0704654340,T0704682357,1
T0704654340,T0704670365,2
T0704654340,T0704671360,2
T0704693324,T0804710348,2
T0704693324,T0804706344,2
T0704690329,T0704690353,2
T0704690329,T0704689354,2
T0704690329,T0704695354,2
T0704684384,T0705675412,2
T0704684384,T0705675414,2
T0704684384,T0705678412,2
T0704684384,T0705677413,2
T0704639372,T0704613391,2
T0704639372,T0704615389,2
T0704639372,T0704611389,2
T0704639372,T0704613389,2
T0704658390,T0704680364,2
T0704658390,T0704680365,2
T0704658390,T0704686366,2
T0704658390,T0705626422,1
T0704609313,T0604589334,2
T0704609313,T0604589332,2
T0704609313,T0604589336,2
T0704609313,T0604582337,2
T0704609313,T0604587331,2
T0704609313,T0604585337,2
T0704609313,T0604584337,2
T0704696304,T0703669284,2
T0704696304,T0703669285,2
T0704696304,T0703671288,2
T0704696304,T0703672284,2
T0704696304,T0703667288,2
T0704612300,T0704622322,2
T0704612300,T0704644318,1
T0704612300,T0704629310,1
T0704612300,T0704629322,2
T0704612300,T0704630327,2
T0704612300,T0704625322,2
T0704612300,T0704622306,1
T0704612300,T0704644319,1
T0704600359,T0604588386,2
T0704600359,T0604588384,2
T0704600359,T0604588387,2
T0704600359,T0604581384,2
T0704600359,T0704628342,1
T0704660375,T0704687367,2
T0704660375,T0704657389,1
T0704660375,T0704689372,2
T0704660375,T0704688368,2
T0704660375,T0704689369,2
T0704660375,T0705653407,1
T0704601315,T0603572288,1
T0704601315,T0603580291,2
T0704601315,T0603579295,1
T0704601315,T0603580292,2
T0704601315,T0603579287,2
T0704601315,T0603577287,2
T0704601315,T0603572289,1
T0704601315,T0603582294,2
T0704634308,T0704665310,2
T0704634308,T0704664310,2
T0704604358,T0704619329,2
T0704604358,T0704618322,2
T0704684339,T0704675367,2
T0704684339,T0704674370,2
T0704684339,T0704681373,2
T0704684339,T0704674369,2
T0704684339,T0804711334,1
T0704684339,T0804712334,1
T0704665321,T0704692326,2
T0704689360,T0704699385,2
T0704689360,T0804701387,2
T0704689360,T0804701384,2
T0704689360,T0804704384,2
T0704689360,T0804705387,2
